Python: Episode: 40, Total Steps: 67086, Episode Steps: 372, Reward: 2.00, Alpha: 0.500, Speed: 126.62 steps/s
Python: Episode: 41, Total Steps: 69259, Episode Steps: 2173, Reward: 18.70, Alpha: 0.500, Speed: 126.07 steps/s
Python: Episode: 41, Total Steps: 70000, Episode Steps: 741, Reward: 16.03, Alpha: 0.500, Speed: 125.94 steps/s
Python: Episode: 42, Total Steps: 70104, Episode Steps: 845, Reward: 8.16, Alpha: 0.500, Speed: 125.92 steps/s
Python: Episode: 43, Total Steps: 70763, Episode Steps: 659, Reward: 4.71, Alpha: 0.500, Speed: 125.78 steps/s
Python: Episode: 44, Total Steps: 73415, Episode Steps: 2652, Reward: 18.07, Alpha: 0.500, Speed: 125.28 steps/s
Python: Episode: 45, Total Steps: 74199, Episode Steps: 784, Reward: 12.14, Alpha: 0.500, Speed: 125.06 steps/s
Python: Episode: 45, Total Steps: 75000, Episode Steps: 801, Reward: 10.92, Alpha: 0.500, Speed: 124.90 steps/s
Python: Episode: 46, Total Steps: 77686, Episode Steps: 3487, Reward: 28.65, Alpha: 0.500, Speed: 124.36 steps/s
Python: Episode: 47, Total Steps: 78373, Episode Steps: 687, Reward: 8.77, Alpha: 0.500, Speed: 124.19 steps/s
Python: Episode: 48, Total Steps: 79057, Episode Steps: 684, Reward: -0.30, Alpha: 0.500, Speed: 124.03 steps/s
Python: Episode: 48, Total Steps: 80000, Episode Steps: 943, Reward: 9.91, Alpha: 0.500, Speed: 123.86 steps/s
Python: Episode: 49, Total Steps: 80454, Episode Steps: 1397, Reward: 8.85, Alpha: 0.500, Speed: 123.80 steps/s
Python: Episode: 50, Total Steps: 81157, Episode Steps: 703, Reward: -3.34, Alpha: 0.500, Speed: 123.70 steps/s
Python: Episode: 51, Total Steps: 83498, Episode Steps: 2341, Reward: 22.43, Alpha: 0.500, Speed: 123.27 steps/s
Python: Episode: 52, Total Steps: 84423, Episode Steps: 925, Reward: 5.61, Alpha: 0.500, Speed: 123.12 steps/s
Python: Episode: 52, Total Steps: 85000, Episode Steps: 577, Reward: 12.41, Alpha: 0.500, Speed: 123.06 steps/s
Python: Episode: 53, Total Steps: 86934, Episode Steps: 2511, Reward: 27.10, Alpha: 0.500, Speed: 122.87 steps/s
Python: Episode: 54, Total Steps: 88372, Episode Steps: 1438, Reward: 11.59, Alpha: 0.500, Speed: 122.69 steps/s
Python: Episode: 55, Total Steps: 89774, Episode Steps: 1402, Reward: 19.74, Alpha: 0.500, Speed: 122.49 steps/s
Python: Episode: 55, Total Steps: 90000, Episode Steps: 226, Reward: 4.99, Alpha: 0.500, Speed: 122.45 steps/s
Python: Episode: 56, Total Steps: 90671, Episode Steps: 897, Reward: -0.19, Alpha: 0.500, Speed: 122.33 steps/s
Python: Episode: 57, Total Steps: 92041, Episode Steps: 1370, Reward: -2.09, Alpha: 0.500, Speed: 122.14 steps/s
Python: Episode: 58, Total Steps: 92700, Episode Steps: 659, Reward: -1.36, Alpha: 0.500, Speed: 122.03 steps/s
Python: Episode: 59, Total Steps: 93699, Episode Steps: 999, Reward: 1.93, Alpha: 0.500, Speed: 121.85 steps/s
Python: Episode: 60, Total Steps: 94657, Episode Steps: 958, Reward: 0.12, Alpha: 0.500, Speed: 121.69 steps/s
Python: Episode: 60, Total Steps: 95000, Episode Steps: 343, Reward: 8.00, Alpha: 0.500, Speed: 121.64 steps/s
Python: Episode: 61, Total Steps: 96316, Episode Steps: 1659, Reward: 16.51, Alpha: 0.500, Speed: 121.51 steps/s
Python: Episode: 62, Total Steps: 97224, Episode Steps: 908, Reward: 4.51, Alpha: 0.500, Speed: 121.45 steps/s
Python: Episode: 63, Total Steps: 97972, Episode Steps: 748, Reward: 9.79, Alpha: 0.500, Speed: 121.37 steps/s
Python: Episode: 64, Total Steps: 98503, Episode Steps: 531, Reward: 6.14, Alpha: 0.500, Speed: 121.32 steps/s
Python: Episode: 65, Total Steps: 99566, Episode Steps: 1063, Reward: 12.93, Alpha: 0.500, Speed: 121.21 steps/s
Python: Episode: 65, Total Steps: 100000, Episode Steps: 434, Reward: 14.10, Alpha: 0.500, Speed: 121.17 steps/s
Python: Saving models at step 100000...
Python: Episode: 66, Total Steps: 100587, Episode Steps: 1021, Reward: 18.18, Alpha: 0.500, Speed: 121.11 steps/s
Python: Episode: 67, Total Steps: 101218, Episode Steps: 631, Reward: 0.80, Alpha: 0.500, Speed: 121.07 steps/s
Python: Episode: 68, Total Steps: 103062, Episode Steps: 1844, Reward: 16.98, Alpha: 0.500, Speed: 120.90 steps/s
Python: Episode: 69, Total Steps: 104089, Episode Steps: 1027, Reward: 3.28, Alpha: 0.500, Speed: 120.79 steps/s
Python: Episode: 69, Total Steps: 105000, Episode Steps: 911, Reward: 14.57, Alpha: 0.500, Speed: 120.70 steps/s
Python: Episode: 70, Total Steps: 106002, Episode Steps: 1913, Reward: 15.02, Alpha: 0.500, Speed: 120.59 steps/s
Python: Episode: 71, Total Steps: 107059, Episode Steps: 1057, Reward: 7.19, Alpha: 0.500, Speed: 120.49 steps/s
Python: Episode: 72, Total Steps: 108639, Episode Steps: 1580, Reward: 11.06, Alpha: 0.500, Speed: 120.35 steps/s
Python: Episode: 72, Total Steps: 110000, Episode Steps: 1361, Reward: 19.50, Alpha: 0.500, Speed: 120.17 steps/s
Python: Episode: 73, Total Steps: 110025, Episode Steps: 1386, Reward: 9.94, Alpha: 0.500, Speed: 120.17 steps/s
Python: Episode: 74, Total Steps: 110777, Episode Steps: 752, Reward: 1.02, Alpha: 0.500, Speed: 120.12 steps/s
Python: Episode: 75, Total Steps: 112536, Episode Steps: 1759, Reward: 8.70, Alpha: 0.500, Speed: 119.94 steps/s
Python: Episode: 76, Total Steps: 113257, Episode Steps: 721, Reward: 1.11, Alpha: 0.500, Speed: 119.90 steps/s
Python: Episode: 77, Total Steps: 113770, Episode Steps: 513, Reward: -1.96, Alpha: 0.500, Speed: 119.86 steps/s
Python: Episode: 77, Total Steps: 115000, Episode Steps: 1230, Reward: 18.42, Alpha: 0.500, Speed: 119.76 steps/s
Python: Episode: 78, Total Steps: 115520, Episode Steps: 1750, Reward: 14.17, Alpha: 0.500, Speed: 119.73 steps/s
Python: Episode: 79, Total Steps: 117002, Episode Steps: 1482, Reward: 12.04, Alpha: 0.500, Speed: 119.60 steps/s
Python: Episode: 80, Total Steps: 118505, Episode Steps: 1503, Reward: 20.24, Alpha: 0.500, Speed: 119.45 steps/s
Python: Episode: 80, Total Steps: 120000, Episode Steps: 1495, Reward: 24.95, Alpha: 0.500, Speed: 119.34 steps/s
Python: Episode: 81, Total Steps: 121101, Episode Steps: 2596, Reward: 23.03, Alpha: 0.500, Speed: 119.25 steps/s
Python: Episode: 82, Total Steps: 122120, Episode Steps: 1019, Reward: 6.36, Alpha: 0.500, Speed: 119.17 steps/s
Python: Episode: 83, Total Steps: 124218, Episode Steps: 2098, Reward: 21.98, Alpha: 0.500, Speed: 119.04 steps/s
Python: Episode: 84, Total Steps: 124937, Episode Steps: 719, Reward: 9.90, Alpha: 0.500, Speed: 118.98 steps/s
Python: Episode: 84, Total Steps: 125000, Episode Steps: 63, Reward: 2.50, Alpha: 0.500, Speed: 118.97 steps/s
Python: Episode: 85, Total Steps: 128263, Episode Steps: 3326, Reward: 35.60, Alpha: 0.500, Speed: 118.79 steps/s
Python: Episode: 86, Total Steps: 129746, Episode Steps: 1483, Reward: 13.90, Alpha: 0.500, Speed: 118.73 steps/s
Python: Episode: 86, Total Steps: 130000, Episode Steps: 254, Reward: 1.43, Alpha: 0.500, Speed: 118.70 steps/s
Python: Episode: 87, Total Steps: 131101, Episode Steps: 1355, Reward: 15.19, Alpha: 0.500, Speed: 118.66 steps/s
